id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13348624,JH128381,2024-01-25T22:40:00.000,048XX N MARINE DR,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,MEDICAL / DENTAL OFFICE,False,False,2024,020,46,3,04B,1170072,1932559,2024,2024-02-02T15:41:03.000,41.97043926,-87.650011483,"{'latitude': '41.97043926', 'longitude': '-87.650011483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,31,635,16,15,2,14,48
13348532,JH128354,2024-01-25T22:40:00.000,030XX W 54TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,0923,009,14,63,08B,1157020,1868674,2024,2024-02-02T15:41:03.000,41.795408329,-87.699738886,"{'latitude': '41.795408329', 'longitude': '-87.699738886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,61,777,8,56,23,120,14
13348494,JH128334,2024-01-25T22:35:00.000,038XX W LAWRENCE AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,True,1712,017,33,14,06,1150054,1931624,2024,2024-02-02T15:41:03.000,41.968288084,-87.723643721,"{'latitude': '41.968288084', 'longitude': '-87.723643721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,14,119,12,20,1,9,33
13348484,JH128335,2024-01-25T22:30:00.000,017XX N NAGLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2513,025,29,25,14,1133032,1910964,2024,2024-02-02T15:41:03.000,41.911910069,-87.786718009,"{'latitude': '41.911910069', 'longitude': '-87.786718009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39,4454,26,598,7,3,6,196,29
13351659,JH132170,2024-01-25T22:30:00.000,011XX N KEDVALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1111,011,37,23,07,1148507,1907302,2024,2024-02-02T15:41:03.000,41.90157647,-87.729961404,"{'latitude': '41.90157647', 'longitude': '-87.729961404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,24,99,45,5,16,68,37
13348583,JH128366,2024-01-25T22:28:00.000,060XX S PRAIRIE AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,0311,003,20,40,04B,1179075,1865009,2024,2024-02-02T15:41:03.000,41.784876685,-87.618974609,"{'latitude': '41.784876685', 'longitude': '-87.618974609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,404,4,60,18,251,20
13348546,JH128336,2024-01-25T22:26:00.000,057XX S CICERO AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,AIRPORT PARKING LOT,False,False,0813,008,13,56,11,1145654,1866253,2024,2024-02-02T15:41:03.000,41.788987036,-87.74147999,"{'latitude': '41.788987036', 'longitude': '-87.74147999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,86,6,7,13,271,13
13348682,JH128538,2024-01-25T22:26:00.000,050XX W 55TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,AIRPORT PARKING LOT,False,False,0814,008,23,56,07,1143591,1867678,2024,2024-02-02T15:41:03.000,41.792936194,-87.749008923,"{'latitude': '41.792936194', 'longitude': '-87.749008923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,86,6,7,13,271,13
13348610,JH128386,2024-01-25T22:26:00.000,075XX S SAGINAW AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,0421,004,7,43,05,1195234,1855512,2024,2024-02-02T15:41:03.000,41.7584326,-87.560042988,"{'latitude': '41.7584326', 'longitude': '-87.560042988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,245,37,24,19,225,5
13349172,JH128976,2024-01-25T22:25:00.000,046XX N KILPATRICK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1722,017,39,16,07,1144195,1930517,2024,2024-02-02T15:41:03.000,41.965362777,-87.745215087,"{'latitude': '41.965362777', 'longitude': '-87.745215087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,21869,16,362,38,48,1,11,39
13348564,JH128373,2024-01-25T22:21:00.000,001XX E 79TH ST,0460,BATTERY,SIMPLE,STREET,False,False,0623,006,6,69,08B,1178630,1852665,2024,2024-02-02T15:41:03.000,41.751013563,-87.620980989,"{'latitude': '41.751013563', 'longitude': '-87.620980989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,475,32,61,20,228,4
13348567,JH128439,2024-01-25T22:20:00.000,0000X W TERMINAL ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,True,False,1653,016,41,76,06,1101811,1934419,2024,2024-02-02T15:41:03.000,41.976762981,-87.900983721,"{'latitude': '41.976762981', 'longitude': '-87.900983721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,16197,75,668,29,38,12,22,41
13348569,JH128379,2024-01-25T22:15:00.000,062XX S KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0813,008,13,65,08B,1150110,1862865,2024,2024-02-02T15:41:03.000,41.779604494,-87.725228989,"{'latitude': '41.779604494', 'longitude': '-87.725228989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,63,292,6,58,13,271,13
13348505,JH128365,2024-01-25T22:12:00.000,106XX S BENSLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0434,004,10,51,14,1194551,1834981,2024,2024-02-02T15:41:03.000,41.702110528,-87.563219289,"{'latitude': '41.702110528', 'longitude': '-87.563219289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,48,174,47,25,19,255,6
13348507,JH128305,2024-01-25T22:05:00.000,062XX S MICHIGAN AVE,0331,ROBBERY,ATTEMPT AGGRAVATED,STREET,False,False,0311,003,20,40,03,1178263,1863570,2024,2024-02-02T15:41:03.000,41.780946398,-87.621995369,"{'latitude': '41.780946398', 'longitude': '-87.621995369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,404,4,60,18,251,20
13348656,JH128418,2024-01-25T22:00:00.000,024XX W NORTH AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,SIDEWALK,False,False,1434,014,1,24,02,1160035,1910571,2024,2024-02-02T15:41:03.000,41.910316566,-87.687527244,"{'latitude': '41.910316566', 'longitude': '-87.687527244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,25,302,41,4,7,62,1
13352836,JH133546,2024-01-25T22:00:00.000,047XX S VINCENNES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0223,002,3,38,07,1180399,1873645,2024,2024-02-02T15:41:03.000,41.808544351,-87.613855297,"{'latitude': '41.808544351', 'longitude': '-87.613855297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21192,4,447,9,10,24,116,8
13352090,JH132757,2024-01-25T22:00:00.000,056XX W 63RD PL,0820,THEFT,$500 AND UNDER,STREET,False,False,0812,008,13,64,06,1139903,1861896,2024,2024-02-02T15:41:03.000,41.777137366,-87.762673367,"{'latitude': '41.777137366', 'longitude': '-87.762673367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,22268,62,266,15,7,13,272,13
13353184,JH133791,2024-01-25T22:00:00.000,008XX N RICHMOND ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1211,012,36,24,06,1156567,1905606,2024,2024-02-02T15:41:03.000,41.896763121,-87.70040194,"{'latitude': '41.896763121', 'longitude': '-87.70040194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,21560,25,544,49,4,15,64,26
13348578,JH128361,2024-01-25T22:00:00.000,068XX S MERRILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,0331,003,5,43,08B,1191722,1860098,2024,2024-02-02T15:41:03.000,41.771102854,-87.572765319,"{'latitude': '41.771102854', 'longitude': '-87.572765319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,152,33,24,18,262,3
13348827,JH128766,2024-01-25T22:00:00.000,055XX S KEDVALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0813,008,13,62,07,1149646,1867446,2024,2024-02-02T15:41:03.000,41.792184469,-87.726811621,"{'latitude': '41.792184469', 'longitude': '-87.726811621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,60,773,15,58,13,271,13
13348881,JH128754,2024-01-25T22:00:00.000,018XX E 79TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,0414,004,8,46,04A,1190056,1852964,2024,2024-02-02T15:41:03.000,41.751566822,-87.579101453,"{'latitude': '41.751566822', 'longitude': '-87.579101453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,42,188,35,25,19,222,10
13348885,JH128930,2024-01-25T22:00:00.000,074XX S EVANS AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,0323,003,6,69,06,1182511,1855912,2024,2024-02-02T15:41:03.000,41.759834615,-87.606658718,"{'latitude': '41.759834615', 'longitude': '-87.606658718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,515,32,61,18,223,4
13349053,JH129100,2024-01-25T22:00:00.000,039XX W HAYFORD ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,0833,008,18,70,11,1151285,1854154,2024,2024-02-02T15:41:03.000,41.75567721,-87.721148541,"{'latitude': '41.75567721', 'longitude': '-87.721148541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,4300,69,571,30,8,13,209,18
13349133,JH129267,2024-01-25T22:00:00.000,042XX W ARMITAGE AVE,0810,THEFT,OVER $500,STREET,False,False,2534,025,26,20,06,1147839,1912952,2024,2024-02-02T15:41:03.000,41.917093505,-87.732269637,"{'latitude': '41.917093505', 'longitude': '-87.732269637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22615,21,76,12,2,6,188,35
13348437,JH128310,2024-01-25T21:59:00.000,035XX W DEVON AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,False,False,1711,017,50,13,26,1151717,1942204,2024,2024-02-02T15:41:03.000,41.997287578,-87.717249108,"{'latitude': '41.997287578', 'longitude': '-87.717249108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,4450,,,,,,,
13348781,JH128314,2024-01-25T21:55:00.000,010XX W FOSTER AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2023,020,48,77,06,1168579,1934716,2024,2024-02-02T15:41:03.000,41.976390675,-87.655438546,"{'latitude': '41.976390675', 'longitude': '-87.655438546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,76,93,16,15,2,47,48
13348579,JH128348,2024-01-25T21:50:00.000,111XX S UNION AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,False,False,2233,022,21,49,03,1173630,1831059,2024,2024-02-02T15:41:03.000,41.691835805,-87.639941086,"{'latitude': '41.691835805', 'longitude': '-87.639941086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,45,486,22,19,9,258,21
13355042,JH136148,2024-01-25T21:45:00.000,014XX N WIELAND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1821,018,2,8,08B,,,2024,2024-02-02T15:41:03.000,,,,,,,,,,,,
13348482,JH128325,2024-01-25T21:45:00.000,0000X N HAMLIN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1122,011,28,26,08B,1151064,1899854,2024,2024-02-02T15:41:03.000,41.881088655,-87.720764494,"{'latitude': '41.881088655', 'longitude': '-87.720764494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,658,23,30,16,82,28
13348447,JH128295,2024-01-25T21:44:00.000,006XX W 63RD ST,031A,ROBBERY,ARMED - HANDGUN,DRUG STORE,False,False,0711,007,20,68,03,1172906,1863108,2024,2024-02-02T15:41:03.000,41.779798546,-87.641648739,"{'latitude': '41.779798546', 'longitude': '-87.641648739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,21559,66,435,2,11,17,135,20
13348661,JH128299,2024-01-25T21:41:00.000,026XX W 42ND ST,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,False,False,0921,009,12,58,03,1159273,1876712,2024,2024-02-02T15:41:03.000,41.81741977,-87.691256818,"{'latitude': '41.81741977', 'longitude': '-87.691256818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,22248,55,641,1,56,23,110,12
13348493,JH128363,2024-01-25T21:40:00.000,091XX S UNION AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2223,022,21,73,06,1173242,1844298,2024,2024-02-02T15:41:03.000,41.728174125,-87.640971877,"{'latitude': '41.728174125', 'longitude': '-87.640971877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,72,631,13,59,9,243,21
13348463,JH128292,2024-01-25T21:35:00.000,024XX W 103RD ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,2211,022,19,72,06,1161995,1836267,2024,2024-02-02T15:41:03.000,41.706376588,-87.682394407,"{'latitude': '41.706376588', 'longitude': '-87.682394407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,4447,71,553,42,33,9,254,19
13348456,JH128293,2024-01-25T21:33:00.000,132XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0533,005,9,54,08B,1179940,1817416,2024,2024-02-02T15:41:03.000,41.654255656,-87.617254559,"{'latitude': '41.654255656', 'longitude': '-87.617254559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,4460,51,10,43,47,10,221,11
13348439,JH128276,2024-01-25T21:31:00.000,059XX W MADISON ST,0820,THEFT,$500 AND UNDER,CTA BUS,False,False,1513,015,29,25,06,1136616,1899395,2024,2024-02-02T15:41:03.000,41.880099831,-87.773828391,"{'latitude': '41.880099831', 'longitude': '-87.773828391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,67,7,32,25,99,29
13353430,JH133916,2024-01-25T21:30:00.000,057XX N WINTHROP AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2022,020,48,77,06,1167829,1938251,2024,2024-02-02T15:41:03.000,41.986107062,-87.658094107,"{'latitude': '41.986107062', 'longitude': '-87.658094107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,144,16,14,2,42,48
13348655,JH128477,2024-01-25T21:30:00.000,084XX S BRANDON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0424,004,10,46,14,1198946,1849681,2024,2024-02-02T15:41:03.000,41.742339567,-87.546634529,"{'latitude': '41.742339567', 'longitude': '-87.546634529', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,42,506,47,25,19,239,6
13348898,JH128576,2024-01-25T21:30:00.000,029XX S VERNON AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,0133,001,4,35,07,1179803,1885779,2024,2024-02-02T15:41:03.000,41.841854646,-87.615669513,"{'latitude': '41.841854646', 'longitude': '-87.615669513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21194,1,560,10,40,22,163,9
13348814,JH128731,2024-01-25T21:30:00.000,026XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0133,001,4,35,07,1178484,1887040,2024,2024-02-02T15:41:03.000,41.845345061,-87.620471366,"{'latitude': '41.845345061', 'longitude': '-87.620471366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21194,1,191,10,40,22,163,9
13348883,JH128799,2024-01-25T21:30:00.000,022XX N LARAMIE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2522,025,26,19,06,1141353,1914394,2024,2024-02-02T15:41:03.000,41.921172774,-87.756063842,"{'latitude': '41.921172774', 'longitude': '-87.756063842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,19,307,44,2,6,133,26
13348668,JH128549,2024-01-25T21:30:00.000,038XX S ST LOUIS AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0911,009,12,58,07,1153656,1879093,2024,2024-02-02T15:41:03.000,41.824066877,-87.711798562,"{'latitude': '41.824066877', 'longitude': '-87.711798562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,22248,55,612,1,56,23,96,12
13348525,JH128307,2024-01-25T21:29:00.000,039XX W FOSTER AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,VEHICLE NON-COMMERCIAL,True,False,1712,017,39,14,18,1148971,1934259,2024,2024-02-02T15:41:03.000,41.975539783,-87.727557371,"{'latitude': '41.975539783', 'longitude': '-87.727557371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,13,127,38,20,1,48,39
13348479,JH128277,2024-01-25T21:25:00.000,046XX W NORTH AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2533,025,37,25,06,1145011,1910225,2024,2024-02-02T15:41:03.000,41.909664252,-87.742728815,"{'latitude': '41.909664252', 'longitude': '-87.742728815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,26,62,45,2,6,195,37
13349402,JH128283,2024-01-25T21:25:00.000,088XX S DANTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0412,004,8,48,08B,1187330,1846644,2024,2024-02-02T15:41:03.000,41.734289254,-87.589291048,"{'latitude': '41.734289254', 'longitude': '-87.589291048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,44,490,35,61,19,240,10
13348518,JH128261,2024-01-25T21:25:00.000,0000X E MARQUETTE RD,0810,THEFT,OVER $500,STREET,True,False,0322,003,6,69,06,1178149,1860615,2024,2024-02-02T15:41:03.000,41.772840159,-87.622502862,"{'latitude': '41.772840159', 'longitude': '-87.622502862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,122,4,60,18,211,4
13348478,JH128291,2024-01-25T21:24:00.000,048XX N KIMBALL AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,False,False,1712,017,33,14,14,1152845,1931851,2024,2024-02-02T15:41:03.000,41.968856027,-87.713375273,"{'latitude': '41.968856027', 'longitude': '-87.713375273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,14,750,20,20,1,1,33
13348457,JH128274,2024-01-25T21:23:00.000,011XX W GRAND AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1214,012,27,24,26,1168527,1903630,2024,2024-02-02T15:41:03.000,41.891090328,-87.656532204,"{'latitude': '41.891090328', 'longitude': '-87.656532204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,22620,25,522,46,49,15,76,27
13348460,JH128300,2024-01-25T21:17:00.000,026XX S LAWNDALE AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,1032,010,22,30,18,1152127,1886306,2024,2024-02-02T15:41:03.000,41.843890495,-87.717218207,"{'latitude': '41.843890495', 'longitude': '-87.717218207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,32,227,28,57,21,167,22
13348461,JH128268,2024-01-25T21:15:00.000,024XX E 79TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,0422,004,7,46,26,1193662,1853056,2024,2024-02-02T15:41:03.000,41.751731773,-87.565884414,"{'latitude': '41.751731773', 'longitude': '-87.565884414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,42,478,37,25,19,234,5
13349277,JH128281,2024-01-25T21:10:00.000,073XX W DEVON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1612,016,41,9,26,1126287,1941976,2024,2024-02-02T15:41:03.000,41.997125876,-87.810803019,"{'latitude': '41.997125876', 'longitude': '-87.810803019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,22243,77,733,29,17,12,45,41
13348506,JH128258,2024-01-25T21:04:00.000,064XX S DR MARTIN LUTHER KING JR DR,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,0312,003,20,69,04B,1180026,1862452,2024,2024-02-02T15:41:03.000,41.777838294,-87.615566126,"{'latitude': '41.777838294', 'longitude': '-87.615566126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,332,4,60,18,277,20
13348438,JH128288,2024-01-25T21:01:00.000,016XX N WELLS ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1814,018,2,7,06,1174407,1911058,2024,2024-02-02T15:41:03.000,41.911343842,-87.63471588,"{'latitude': '41.911343842', 'longitude': '-87.63471588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,21190,68,271,11,16,14,134,2
13348422,JH128255,2024-01-25T21:00:00.000,0000X W KINZIE ST,0325,ROBBERY,VEHICULAR HIJACKING,RESTAURANT,False,False,1831,018,42,8,03,1176144,1903019,2024,2024-02-02T15:41:03.000,41.889245439,-87.628577391,"{'latitude': '41.889245439', 'longitude': '-87.628577391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,669,36,55,14,73,42
13348464,JH128326,2024-01-25T21:00:00.000,026XX N MILWAUKEE AVE,0810,THEFT,OVER $500,STREET,False,False,1412,014,35,22,06,1154239,1917634,2024,2024-02-02T15:41:03.000,41.929815803,-87.70863057,"{'latitude': '41.929815803', 'longitude': '-87.70863057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,22535,23,72,12,1,7,168,35
13348924,JH128774,2024-01-25T21:00:00.000,054XX S NEENAH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,0811,008,23,56,05,1133637,1867800,2024,2024-02-02T15:41:03.000,41.793450845,-87.785507038,"{'latitude': '41.793450845', 'longitude': '-87.785507038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,588,6,7,13,131,23
13348708,JH128566,2024-01-25T21:00:00.000,043XX S EVANS AVE,0810,THEFT,OVER $500,STREET,False,False,0221,002,4,38,06,1181990,1876353,2024,2024-02-02T15:41:03.000,41.815938616,-87.60793609,"{'latitude': '41.815938616', 'longitude': '-87.60793609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,4,161,10,36,24,114,9
13351337,JH131767,2024-01-25T21:00:00.000,046XX S HARDING AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0821,008,14,57,07,1150806,1873568,2024,2024-02-02T15:41:03.000,41.808961604,-87.722398478,"{'latitude': '41.808961604', 'longitude': '-87.722398478', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,54,563,8,56,13,103,14
13349430,JH128282,2024-01-25T20:55:00.000,017XX S WABASH AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,NURSING / RETIREMENT HOME,False,False,0131,001,3,33,04B,1177039,1891851,2024,2024-02-02T15:41:03.000,41.858579571,-87.625628785,"{'latitude': '41.858579571', 'longitude': '-87.625628785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21194,34,374,9,40,22,94,8
13348510,JH128238,2024-01-25T20:46:00.000,001XX W 105TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,0512,005,9,49,04B,1177018,1835326,2024,2024-02-02T15:41:03.000,41.703469561,-87.627409188,"{'latitude': '41.703469561', 'longitude': '-87.627409188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,45,524,22,19,10,256,11
13348428,JH128280,2024-01-25T20:45:00.000,014XX N LUNA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2532,025,37,25,07,1139073,1909053,2024,2024-02-02T15:41:03.000,41.906558272,-87.764571358,"{'latitude': '41.906558272', 'longitude': '-87.764571358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,599,45,5,6,145,37
