id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,year,updated_on,x_coordinate,y_coordinate,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13351911,JH132456,2024-01-22T23:15:00.000,015XX W 99TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2213,022,19,72,07,2024,2024-01-30T15:41:33.000,,,,,,,,,,,,,,
13346187,JH125634,2024-01-22T23:00:00.000,051XX S MAPLEWOOD AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,True,0923,009,14,63,08A,2024,2024-01-30T15:41:33.000,1160241,1870488,41.80032043,-87.687877373,"{'latitude': '41.80032043', 'longitude': '-87.687877373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,61,778,8,56,23,120,14
13345473,JH124600,2024-01-22T23:00:00.000,044XX W WEST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1113,011,28,26,08B,2024,2024-01-30T15:41:33.000,1146934,1900610,41.883243097,-87.735910412,"{'latitude': '41.883243097', 'longitude': '-87.735910412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,732,23,30,16,90,28
13345722,JH124794,2024-01-22T23:00:00.000,063XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0726,007,15,67,08B,2024,2024-01-30T15:41:33.000,1165100,1862652,41.77871596,-87.670279505,"{'latitude': '41.77871596', 'longitude': '-87.670279505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,65,281,3,23,17,205,15
13348593,JH124589,2024-01-22T23:00:00.000,077XX S JEFFERY BLVD,0460,BATTERY,SIMPLE,APARTMENT,False,True,0414,004,8,43,08B,2024,2024-01-30T15:41:33.000,1190879,1854043,41.754507854,-87.576050797,"{'latitude': '41.754507854', 'longitude': '-87.576050797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,39,188,35,24,19,222,10
13348763,JH128692,2024-01-22T23:00:00.000,060XX N NAVARRE AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1611,016,41,10,06,2024,2024-01-30T15:41:33.000,1130643,1939906,41.99137155,-87.794826585,"{'latitude': '41.99137155', 'longitude': '-87.794826585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,22243,36,657,29,17,12,34,41
13345659,JH124972,2024-01-22T23:00:00.000,022XX S CANAL ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0914,009,11,34,06,2024,2024-01-30T15:41:33.000,1173553,1889291,41.851632873,-87.638500584,"{'latitude': '41.851632873', 'longitude': '-87.638500584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,21194,35,3,26,40,23,157,7
13345400,JH124604,2024-01-22T22:53:00.000,021XX S HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1014,010,24,29,08B,2024,2024-01-30T15:41:33.000,1150386,1889450,41.852552121,-87.723525464,"{'latitude': '41.852552121', 'longitude': '-87.723525464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,752,14,57,21,156,24
13345453,JH124599,2024-01-22T22:50:00.000,006XX W 80TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0621,006,6,71,08B,2024,2024-01-30T15:41:33.000,1173254,1851839,41.748867366,-87.640705595,"{'latitude': '41.748867366', 'longitude': '-87.640705595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,529,13,59,20,229,4
13345414,JH124596,2024-01-22T22:36:00.000,003XX E OHIO ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,False,True,1834,018,2,8,08B,2024,2024-01-30T15:41:33.000,1178513,1904263,41.892605313,-87.619839586,"{'latitude': '41.892605313', 'longitude': '-87.619839586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,159,36,6,14,74,2
13346840,JH125691,2024-01-22T22:35:00.000,045XX S WOOD ST,0650,BURGLARY,HOME INVASION,RESIDENCE,False,False,0924,009,15,61,05,2024,2024-01-30T15:41:33.000,1165108,1874654,41.811650746,-87.66991061,"{'latitude': '41.811650746', 'longitude': '-87.66991061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,14924,59,738,3,37,23,108,15
13345415,JH124582,2024-01-22T22:30:00.000,071XX S DREXEL AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,0324,003,5,69,04B,2024,2024-01-30T15:41:33.000,1183465,1857889,41.765237531,-87.603100841,"{'latitude': '41.765237531', 'longitude': '-87.603100841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,21546,67,121,33,61,18,217,3
13345452,JH124613,2024-01-22T22:30:00.000,091XX S CRANDON AVE,4389,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,RESIDENCE,False,True,0413,004,7,48,26,2024,2024-01-30T15:41:33.000,1193095,1844806,41.729106911,-87.568230949,"{'latitude': '41.729106911', 'longitude': '-87.568230949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,44,492,37,25,19,246,5
13345449,JH124570,2024-01-22T22:30:00.000,005XX N STATE ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,False,False,1834,018,42,8,04B,2024,2024-01-30T15:41:33.000,1176278,1903807,41.891404732,-87.628061509,"{'latitude': '41.891404732', 'longitude': '-87.628061509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,669,36,55,14,73,42
13345402,JH124586,2024-01-22T22:29:00.000,005XX W 26TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0914,009,11,60,08B,2024,2024-01-30T15:41:33.000,1173060,1887019,41.845409256,-87.64037729,"{'latitude': '41.845409256', 'longitude': '-87.64037729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,21194,58,155,48,40,23,157,7
13345463,JH124595,2024-01-22T22:20:00.000,043XX S MAPLEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0922,009,12,58,08B,2024,2024-01-30T15:41:33.000,1160085,1875857,41.815056857,-87.6883017,"{'latitude': '41.815056857', 'longitude': '-87.6883017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,22248,55,718,3,56,23,115,12
13346050,JH125418,2024-01-22T22:20:00.000,013XX W WILSON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1913,019,46,3,05,2024,2024-01-30T15:41:33.000,1166469,1930665,41.965320149,-87.663314347,"{'latitude': '41.965320149', 'longitude': '-87.663314347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,22616,31,611,39,15,5,6,46
13345909,JH124561,2024-01-22T22:17:00.000,037XX W LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1723,017,33,14,08B,2024,2024-01-30T15:41:33.000,1150388,1931632,41.968303508,-87.722415403,"{'latitude': '41.968303508', 'longitude': '-87.722415403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,14,120,12,20,1,48,33
13346930,JH126536,2024-01-22T22:16:00.000,0000X E GRAND AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,False,False,1834,018,42,8,26,2024,2024-01-30T15:41:33.000,1176796,1903917,41.891694878,-87.626155832,"{'latitude': '41.891694878', 'longitude': '-87.626155832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,626,36,6,14,74,42
13346813,JH124746,2024-01-22T22:00:00.000,091XX S LOOMIS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2222,022,21,73,07,2024,2024-01-30T15:41:33.000,1168599,1844180,41.727951539,-87.657983483,"{'latitude': '41.727951539', 'longitude': '-87.657983483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,72,195,13,59,9,244,21
13348899,JH128891,2024-01-22T22:00:00.000,052XX W POLK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1522,015,29,25,08B,2024,2024-01-30T15:41:33.000,1141511,1895800,41.870145712,-87.755943072,"{'latitude': '41.870145712', 'longitude': '-87.755943072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,61,7,32,25,97,29
13345867,JH125107,2024-01-22T22:00:00.000,051XX N CALIFORNIA AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,False,False,2031,020,40,4,02,2024,2024-01-30T15:41:33.000,1156765,1934174,41.975151721,-87.698898226,"{'latitude': '41.975151721', 'longitude': '-87.698898226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21849,6,28,24,20,2,61,40
13345950,JH125273,2024-01-22T22:00:00.000,050XX S EAST END AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,0222,002,5,39,08A,2024,2024-01-30T15:41:33.000,1188165,1871757,41.803181616,-87.585432024,"{'latitude': '41.803181616', 'longitude': '-87.585432024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,5,400,33,10,24,113,3
13345736,JH124820,2024-01-22T21:45:00.000,061XX S CHAMPLAIN AVE,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,ALLEY,False,False,0313,003,20,42,03,2024,2024-01-30T15:41:33.000,1181626,1864372,41.783070158,-87.609641308,"{'latitude': '41.783070158', 'longitude': '-87.609641308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,471,4,60,18,275,20
13345326,JH124533,2024-01-22T21:42:00.000,105XX S AVENUE N,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,0432,004,10,52,14,2024,2024-01-30T15:41:33.000,1201184,1835590,41.703616346,-87.538911146,"{'latitude': '41.703616346', 'longitude': '-87.538911146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,49,602,47,25,19,247,6
13345364,JH124581,2024-01-22T21:37:00.000,028XX N LONG AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,2514,025,31,19,07,2024,2024-01-30T15:41:33.000,1139880,1918524,41.932533016,-87.761374846,"{'latitude': '41.932533016', 'longitude': '-87.761374846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22618,19,303,17,21,6,177,31
13345573,JH124578,2024-01-22T21:36:00.000,025XX E 73RD ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,0334,003,7,43,04B,2024,2024-01-30T15:41:33.000,1194488,1857168,41.762995156,-87.562722591,"{'latitude': '41.762995156', 'longitude': '-87.562722591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,417,37,24,18,213,5
13345465,JH124566,2024-01-22T21:35:00.000,054XX W BELMONT AVE,031A,ROBBERY,ARMED - HANDGUN,RESTAURANT,False,False,2514,025,31,19,03,2024,2024-01-30T15:41:33.000,1139650,1920745,41.938631875,-87.762165704,"{'latitude': '41.938631875', 'longitude': '-87.762165704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22618,15,361,21,21,12,27,30
13345347,JH124545,2024-01-22T21:32:00.000,003XX S SACRAMENTO BLVD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,False,False,1124,011,28,27,03,2024,2024-01-30T15:41:33.000,1156434,1898301,41.876720197,-87.701088107,"{'latitude': '41.876720197', 'longitude': '-87.701088107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,28,51,46,28,16,123,27
13345352,JH124543,2024-01-22T21:30:00.000,057XX N BROADWAY,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,GAS STATION,True,False,2022,020,48,77,11,2024,2024-01-30T15:41:33.000,1167278,1938038,41.985534487,-87.660126814,"{'latitude': '41.985534487', 'longitude': '-87.660126814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,144,16,14,2,42,48
13345546,JH124542,2024-01-22T21:30:00.000,103XX S HALSTED ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESTAURANT,False,True,2232,022,21,73,04B,2024,2024-01-30T15:41:33.000,1172803,1836321,41.706293766,-87.64281438,"{'latitude': '41.706293766', 'longitude': '-87.64281438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,45,595,22,19,9,253,21
13345775,JH124896,2024-01-22T21:30:00.000,082XX S CHAMPLAIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0631,006,6,44,07,2024,2024-01-30T15:41:33.000,1182003,1850421,41.744778483,-87.608690015,"{'latitude': '41.744778483', 'longitude': '-87.608690015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,140,32,61,20,235,4
13345346,JH124551,2024-01-22T21:24:00.000,053XX S ABERDEEN ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,0934,009,16,61,18,2024,2024-01-30T15:41:33.000,1169890,1869393,41.797111353,-87.652523326,"{'latitude': '41.797111353', 'longitude': '-87.652523326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,14924,59,791,4,37,23,127,16
13348099,JH127910,2024-01-22T21:20:00.000,005XX E 35TH ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,False,False,0212,002,4,35,08A,2024,2024-01-30T15:41:33.000,1180685,1881905,41.831203853,-87.612552184,"{'latitude': '41.831203853', 'longitude': '-87.612552184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21194,1,581,10,36,24,101,9
13352483,JH133135,2024-01-22T21:20:00.000,101XX S PEORIA ST,5110,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,STREET,True,False,2232,022,21,73,26,2024,2024-01-30T15:41:33.000,,,,,,,,,,,,,,
13345359,JH124531,2024-01-22T21:18:00.000,059XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0713,007,16,67,08B,2024,2024-01-30T15:41:33.000,1168675,1865377,41.7861173,-87.657094718,"{'latitude': '41.7861173', 'longitude': '-87.657094718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,22257,65,278,2,23,17,266,16
13345324,JH124521,2024-01-22T21:17:00.000,016XX E 95TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0431,004,7,51,04A,2024,2024-01-30T15:41:33.000,1188861,1842311,41.722362598,-87.58382047,"{'latitude': '41.722362598', 'longitude': '-87.58382047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,48,252,37,25,19,249,5
13345401,JH124559,2024-01-22T21:15:00.000,028XX N MANGO AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,False,False,2514,025,30,19,03,2024,2024-01-30T15:41:33.000,1137558,1918280,41.931905643,-87.769913959,"{'latitude': '41.931905643', 'longitude': '-87.769913959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22254,19,82,21,52,6,177,30
13347741,JH127439,2024-01-22T21:07:00.000,006XX W WAYMAN ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,1214,012,34,28,26,2024,2024-01-30T15:41:33.000,1171706,1902341,41.88748383,-87.644895356,"{'latitude': '41.88748383', 'longitude': '-87.644895356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4452,29,784,36,45,15,76,34
13347982,JH124497,2024-01-22T21:05:00.000,008XX W 76TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,0621,006,17,71,04A,2024,2024-01-30T15:41:33.000,1171841,1854456,41.756079848,-87.64580671,"{'latitude': '41.756079848', 'longitude': '-87.64580671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,572,31,59,20,229,17
13346122,JH125425,2024-01-22T21:00:00.000,019XX W MADISON ST,0460,BATTERY,SIMPLE,SPORTS ARENA / STADIUM,False,False,1223,012,27,28,08B,2024,2024-01-30T15:41:33.000,1163655,1900042,41.881348623,-87.674525788,"{'latitude': '41.881348623', 'longitude': '-87.674525788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21184,29,90,46,28,15,75,27
13346098,JH125615,2024-01-22T21:00:00.000,087XX S ESCANABA AVE,0820,THEFT,$500 AND UNDER,ALLEY,False,False,0423,004,10,46,06,2024,2024-01-30T15:41:33.000,1196905,1847589,41.736649912,-87.554181981,"{'latitude': '41.736649912', 'longitude': '-87.554181981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,42,509,47,25,19,238,6
13346014,JH125445,2024-01-22T21:00:00.000,015XX S SPRINGFIELD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1014,010,24,29,11,2024,2024-01-30T15:41:33.000,1150631,1892160,41.859983911,-87.722555478,"{'latitude': '41.859983911', 'longitude': '-87.722555478', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,33,14,57,21,156,24
13346158,JH125544,2024-01-22T21:00:00.000,019XX E 74TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0333,003,7,43,08B,2024,2024-01-30T15:41:33.000,1190580,1856292,41.760686518,-87.577074069,"{'latitude': '41.760686518', 'longitude': '-87.577074069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,419,37,24,18,89,5
13345733,JH124936,2024-01-22T21:00:00.000,052XX S CORNELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0234,002,5,41,14,2024,2024-01-30T15:41:33.000,1188065,1870773,41.800483839,-87.585830149,"{'latitude': '41.800483839', 'longitude': '-87.585830149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,8,405,33,10,24,122,3
13347029,JH126680,2024-01-22T21:00:00.000,072XX S LOWE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0732,007,6,68,06,2024,2024-01-30T15:41:33.000,1173401,1856800,41.762477718,-87.640020433,"{'latitude': '41.762477718', 'longitude': '-87.640020433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21559,66,511,32,11,17,214,4
13345337,JH124548,2024-01-22T20:55:00.000,018XX W MAYPOLE AVE,0330,ROBBERY,AGGRAVATED,STREET,False,False,1223,012,27,28,03,2024,2024-01-30T15:41:33.000,1164128,1901069,41.884156818,-87.672759931,"{'latitude': '41.884156818', 'longitude': '-87.672759931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21184,29,579,46,28,15,75,27
13345360,JH124534,2024-01-22T20:52:00.000,067XX S JEFFERY BLVD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,0331,003,5,43,26,2024,2024-01-30T15:41:33.000,1190703,1860780,41.772998982,-87.576478539,"{'latitude': '41.772998982', 'longitude': '-87.576478539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,152,33,24,18,212,3
13345572,JH124541,2024-01-22T20:50:00.000,067XX S JEFFERY BLVD,0460,BATTERY,SIMPLE,APARTMENT,False,False,0332,003,5,43,08B,2024,2024-01-30T15:41:33.000,1190704,1860712,41.772812361,-87.576477067,"{'latitude': '41.772812361', 'longitude': '-87.576477067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,152,33,24,18,262,3
13345267,JH124489,2024-01-22T20:50:00.000,062XX S MULLIGAN AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,True,0812,008,13,64,08B,2024,2024-01-30T15:41:33.000,1135150,1862461,41.778773062,-87.780084845,"{'latitude': '41.778773062', 'longitude': '-87.780084845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,62,265,15,7,13,272,13
13345343,JH124564,2024-01-22T20:45:00.000,068XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,STREET,False,False,2431,024,49,1,06,2024,2024-01-30T15:41:33.000,1166963,1945521,42.006074785,-87.66106929,"{'latitude': '42.006074785', 'longitude': '-87.66106929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,47,5,9,11,39,49
13345634,JH124864,2024-01-22T20:45:00.000,041XX W ARTHINGTON ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1132,011,24,26,07,2024,2024-01-30T15:41:33.000,1148938,1895793,41.86998618,-87.728676148,"{'latitude': '41.86998618', 'longitude': '-87.728676148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,27,703,14,30,16,142,24
13345320,JH124506,2024-01-22T20:42:00.000,066XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0322,003,6,69,08B,2024,2024-01-30T15:41:33.000,1177754,1860856,41.773510439,-87.623943531,"{'latitude': '41.773510439', 'longitude': '-87.623943531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,122,4,60,18,211,4
13352272,JH133035,2024-01-22T20:40:00.000,038XX N MILWAUKEE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,PARK PROPERTY,False,False,1731,017,30,16,26,2024,2024-01-30T15:41:33.000,,,,,,,,,,,,,,
13348442,JH124486,2024-01-22T20:36:00.000,055XX S LAKE PARK AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0235,002,5,41,04A,2024,2024-01-30T15:41:33.000,1187591,1868650,41.794669471,-87.587635968,"{'latitude': '41.794669471', 'longitude': '-87.587635968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22260,8,502,33,60,24,132,3
13345302,JH124522,2024-01-22T20:35:00.000,014XX E 87TH ST,0810,THEFT,OVER $500,RESTAURANT,False,False,0412,004,8,48,06,2024,2024-01-30T15:41:33.000,1187457,1847586,41.736871185,-87.58879593,"{'latitude': '41.736871185', 'longitude': '-87.58879593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,41,133,35,61,19,240,10
13345288,JH124480,2024-01-22T20:35:00.000,024XX W 51ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,0923,009,15,63,06,2024,2024-01-30T15:41:33.000,1161020,1870793,41.801141301,-87.685012091,"{'latitude': '41.801141301', 'longitude': '-87.685012091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,61,778,8,56,23,120,15
13345394,JH124514,2024-01-22T20:34:00.000,045XX W WELLINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2521,025,31,20,08B,2024,2024-01-30T15:41:33.000,1145364,1919553,41.935254528,-87.741195407,"{'latitude': '41.935254528', 'longitude': '-87.741195407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22618,21,411,17,21,6,176,31
13345366,JH124517,2024-01-22T20:33:00.000,080XX S ELLIS AVE,2013,NARCOTICS,MANUFACTURE / DELIVER - HEROIN (TAN / BROWN TAR),STREET,True,False,0631,006,8,44,18,2024,2024-01-30T15:41:33.000,1184289,1851937,41.748885414,-87.600266561,"{'latitude': '41.748885414', 'longitude': '-87.600266561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,247,35,61,20,235,10
13346599,JH125249,2024-01-22T20:30:00.000,036XX S HONORE ST,0610,BURGLARY,FORCIBLE ENTRY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,0912,009,12,59,05,2024,2024-01-30T15:41:33.000,1164620,1880493,41.827683937,-87.671535617,"{'latitude': '41.827683937', 'longitude': '-87.671535617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14924,56,720,1,37,23,165,12
13345581,JH124538,2024-01-22T20:30:00.000,065XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0312,003,20,69,08B,2024,2024-01-30T15:41:33.000,1180045,1861735,41.775870339,-87.615518412,"{'latitude': '41.775870339', 'longitude': '-87.615518412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,122,4,60,18,277,20
13345348,JH124504,2024-01-22T20:23:00.000,0000X W HOTEL DR,0460,BATTERY,SIMPLE,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,True,False,1654,016,41,76,08B,2024,2024-01-30T15:41:33.000,1100993,1934768,41.977731976,-87.903985533,"{'latitude': '41.977731976', 'longitude': '-87.903985533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,16197,75,668,29,38,12,40,41
13345306,JH124462,2024-01-22T20:23:00.000,064XX S ROCKWELL ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,False,0825,008,16,66,15,2024,2024-01-30T15:41:33.000,1160147,1861830,41.776563641,-87.688460258,"{'latitude': '41.776563641', 'longitude': '-87.688460258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,319,2,58,13,274,16
13345353,JH124461,2024-01-22T20:20:00.000,126XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE - COMMERCIAL,True,False,0523,005,9,53,15,2024,2024-01-30T15:41:33.000,1177240,1821103,41.664434508,-87.62702326,"{'latitude': '41.664434508', 'longitude': '-87.62702326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,50,206,43,19,10,218,11
13345759,JH124947,2024-01-22T20:20:00.000,005XX N KEDZIE AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1221,012,27,23,08A,2024,2024-01-30T15:41:33.000,1154948,1903428,41.890819103,-87.706406736,"{'latitude': '41.890819103', 'longitude': '-87.706406736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21184,24,177,46,28,15,80,27
